movieId = 1
min support - 0.1
min confidence - 0.8
max length - 3.0
{2} -> {1} (conf: 1.000, supp: 0.104, lift: 1.000, conv: 0.000)
{1265, 2028} -> {318} (conf: 0.803, supp: 0.126, lift: 1.522, conv: 2.398)
{1265, 2959} -> {318} (conf: 0.805, supp: 0.113, lift: 1.525, conv: 2.417)
{1265, 4226} -> {318} (conf: 0.823, supp: 0.103, lift: 1.559, conv: 2.662)
{1270, 1704} -> {318} (conf: 0.831, supp: 0.131, lift: 1.574, conv: 2.790)
{1270, 1961} -> {318} (conf: 0.812, supp: 0.113, lift: 1.539, conv: 2.513)
{1270, 3147} -> {318} (conf: 0.846, supp: 0.100, lift: 1.603, conv: 3.069)
{1270, 4226} -> {318} (conf: 0.810, supp: 0.122, lift: 1.534, conv: 2.481)
{1291, 1704} -> {318} (conf: 0.842, supp: 0.110, lift: 1.596, conv: 2.997)
{1291, 4226} -> {318} (conf: 0.821, supp: 0.101, lift: 1.556, conv: 2.641)
{318, 1527} -> {2571} (conf: 0.836, supp: 0.110, lift: 1.989, conv: 3.544)
{1617, 1704} -> {318} (conf: 0.857, supp: 0.102, lift: 1.624, conv: 3.308)
{1617, 2028} -> {318} (conf: 0.810, supp: 0.114, lift: 1.535, conv: 2.485)
{1617, 2762} -> {318} (conf: 0.805, supp: 0.114, lift: 1.525, conv: 2.420)
{1682, 2762} -> {318} (conf: 0.805, supp: 0.107, lift: 1.525, conv: 2.421)
{1682, 2858} -> {318} (conf: 0.818, supp: 0.105, lift: 1.549, conv: 2.590)
{1682, 2959} -> {318} (conf: 0.811, supp: 0.101, lift: 1.536, conv: 2.493)
{1704, 1961} -> {318} (conf: 0.851, supp: 0.105, lift: 1.613, conv: 3.177)
{1704, 2028} -> {318} (conf: 0.856, supp: 0.137, lift: 1.621, conv: 3.273)
{1704, 2571} -> {318} (conf: 0.830, supp: 0.150, lift: 1.573, conv: 2.779)
{1704, 2762} -> {318} (conf: 0.841, supp: 0.137, lift: 1.593, conv: 2.966)
{1704, 2858} -> {318} (conf: 0.843, supp: 0.134, lift: 1.597, conv: 3.001)
{1704, 2959} -> {318} (conf: 0.849, supp: 0.121, lift: 1.609, conv: 3.131)
{1704, 3114} -> {318} (conf: 0.825, supp: 0.104, lift: 1.563, conv: 2.701)
{1704, 3578} -> {318} (conf: 0.864, supp: 0.109, lift: 1.636, conv: 3.461)
{1704, 4226} -> {318} (conf: 0.865, supp: 0.106, lift: 1.639, conv: 3.495)
{1704, 4306} -> {318} (conf: 0.831, supp: 0.108, lift: 1.575, conv: 2.797)
{1704, 4993} -> {318} (conf: 0.840, supp: 0.116, lift: 1.592, conv: 2.957)
{1704, 5952} -> {318} (conf: 0.848, supp: 0.106, lift: 1.607, conv: 3.112)
{1961, 2028} -> {318} (conf: 0.842, supp: 0.106, lift: 1.596, conv: 2.994)
{1961, 2571} -> {318} (conf: 0.817, supp: 0.116, lift: 1.547, conv: 2.575)
{1961, 2762} -> {318} (conf: 0.834, supp: 0.111, lift: 1.580, conv: 2.840)
{1961, 2858} -> {318} (conf: 0.832, supp: 0.105, lift: 1.576, conv: 2.804)
{2028, 2762} -> {318} (conf: 0.803, supp: 0.159, lift: 1.522, conv: 2.401)
{2028, 2858} -> {318} (conf: 0.802, supp: 0.149, lift: 1.519, conv: 2.380)
{2028, 2959} -> {318} (conf: 0.820, supp: 0.137, lift: 1.553, conv: 2.619)
{2028, 3147} -> {318} (conf: 0.861, supp: 0.107, lift: 1.632, conv: 3.405)
{2028, 4226} -> {318} (conf: 0.847, supp: 0.115, lift: 1.606, conv: 3.096)
{2028, 4886} -> {318} (conf: 0.803, supp: 0.101, lift: 1.522, conv: 2.399)
{2028, 4993} -> {318} (conf: 0.810, supp: 0.135, lift: 1.535, conv: 2.485)
{2028, 5952} -> {318} (conf: 0.813, supp: 0.123, lift: 1.541, conv: 2.531)
{2028, 7153} -> {318} (conf: 0.821, supp: 0.115, lift: 1.555, conv: 2.633)
{2329, 2571} -> {318} (conf: 0.830, supp: 0.117, lift: 1.572, conv: 2.773)
{318, 2329} -> {2571} (conf: 0.812, supp: 0.117, lift: 1.931, conv: 3.083)
{2329, 2858} -> {318} (conf: 0.840, supp: 0.107, lift: 1.592, conv: 2.960)
{2329, 2959} -> {318} (conf: 0.826, supp: 0.113, lift: 1.566, conv: 2.720)
{318, 2502} -> {2571} (conf: 0.811, supp: 0.103, lift: 1.928, conv: 3.064)
{318, 2959} -> {2571} (conf: 0.828, supp: 0.181, lift: 1.969, conv: 3.366)
{2571, 3147} -> {318} (conf: 0.833, supp: 0.117, lift: 1.579, conv: 2.831)
{318, 3578} -> {2571} (conf: 0.829, supp: 0.154, lift: 1.971, conv: 3.385)
{318, 3793} -> {2571} (conf: 0.876, supp: 0.107, lift: 2.083, conv: 4.670)
{318, 3996} -> {2571} (conf: 0.823, supp: 0.118, lift: 1.956, conv: 3.266)
{318, 4226} -> {2571} (conf: 0.810, supp: 0.152, lift: 1.927, conv: 3.053)
{318, 4963} -> {2571} (conf: 0.826, supp: 0.110, lift: 1.963, conv: 3.322)
{318, 4993} -> {2571} (conf: 0.825, supp: 0.179, lift: 1.963, conv: 3.320)
{318, 5418} -> {2571} (conf: 0.845, supp: 0.104, lift: 2.010, conv: 3.746)
{318, 5445} -> {2571} (conf: 0.868, supp: 0.102, lift: 2.064, conv: 4.386)
{318, 5952} -> {2571} (conf: 0.823, supp: 0.161, lift: 1.958, conv: 3.282)
{318, 6539} -> {2571} (conf: 0.816, supp: 0.115, lift: 1.940, conv: 3.149)
{318, 6874} -> {2571} (conf: 0.849, supp: 0.104, lift: 2.019, conv: 3.839)
{318, 7153} -> {2571} (conf: 0.829, supp: 0.153, lift: 1.972, conv: 3.395)
{318, 7361} -> {2571} (conf: 0.806, supp: 0.103, lift: 1.917, conv: 2.990)
{318, 8961} -> {2571} (conf: 0.808, supp: 0.117, lift: 1.920, conv: 3.010)
{318, 33794} -> {2571} (conf: 0.853, supp: 0.104, lift: 2.028, conv: 3.936)
{2762, 3147} -> {318} (conf: 0.845, supp: 0.113, lift: 1.602, conv: 3.056)
{2762, 4226} -> {318} (conf: 0.814, supp: 0.129, lift: 1.542, conv: 2.537)
{318, 2997} -> {2858} (conf: 0.802, supp: 0.119, lift: 2.407, conv: 3.371)
{2858, 4226} -> {318} (conf: 0.808, supp: 0.136, lift: 1.531, conv: 2.461)
{2858, 5952} -> {318} (conf: 0.802, supp: 0.119, lift: 1.519, conv: 2.382)
{2858, 6377} -> {318} (conf: 0.802, supp: 0.102, lift: 1.520, conv: 2.388)
{2858, 7153} -> {318} (conf: 0.811, supp: 0.111, lift: 1.536, conv: 2.493)
{2959, 4226} -> {318} (conf: 0.801, supp: 0.140, lift: 1.518, conv: 2.373)
{3578, 4226} -> {318} (conf: 0.822, supp: 0.103, lift: 1.558, conv: 2.655)
{4226, 5952} -> {318} (conf: 0.805, supp: 0.122, lift: 1.525, conv: 2.417)
{4226, 6377} -> {318} (conf: 0.800, supp: 0.102, lift: 1.516, conv: 2.365)
{4226, 7153} -> {318} (conf: 0.813, supp: 0.116, lift: 1.540, conv: 2.523)
{318, 5952} -> {4993} (conf: 0.923, supp: 0.180, lift: 2.983, conv: 8.947)
{318, 4993} -> {5952} (conf: 0.831, supp: 0.180, lift: 2.997, conv: 4.283)
{318, 7153} -> {4993} (conf: 0.921, supp: 0.170, lift: 2.978, conv: 8.761)
{318, 7153} -> {5952} (conf: 0.906, supp: 0.167, lift: 3.264, conv: 7.651)
{318, 5952} -> {7153} (conf: 0.857, supp: 0.167, lift: 3.308, conv: 5.171)
{480, 590} -> {356} (conf: 0.808, supp: 0.117, lift: 1.649, conv: 2.660)
{356, 541} -> {1196} (conf: 0.805, supp: 0.115, lift: 1.878, conv: 2.932)
{356, 1240} -> {589} (conf: 0.807, supp: 0.144, lift: 2.074, conv: 3.162)
{356, 1213} -> {593} (conf: 0.803, supp: 0.117, lift: 1.697, conv: 2.677)
{356, 1258} -> {593} (conf: 0.820, supp: 0.100, lift: 1.732, conv: 2.922)
{356, 1221} -> {858} (conf: 0.960, supp: 0.130, lift: 2.799, conv: 16.577)
{356, 1036} -> {1198} (conf: 0.804, supp: 0.145, lift: 1.904, conv: 2.954)
{356, 1200} -> {1196} (conf: 0.850, supp: 0.125, lift: 1.983, conv: 3.814)
{356, 1210} -> {1196} (conf: 0.875, supp: 0.216, lift: 2.042, conv: 4.579)
{356, 1196} -> {1210} (conf: 0.834, supp: 0.216, lift: 1.958, conv: 3.456)
{356, 1214} -> {1196} (conf: 0.821, supp: 0.129, lift: 1.915, conv: 3.188)
{356, 1240} -> {1196} (conf: 0.809, supp: 0.145, lift: 1.888, conv: 2.998)
{356, 1291} -> {1196} (conf: 0.823, supp: 0.165, lift: 1.920, conv: 3.232)
{356, 1200} -> {1198} (conf: 0.836, supp: 0.123, lift: 1.980, conv: 3.532)
{356, 1214} -> {1198} (conf: 0.820, supp: 0.129, lift: 1.941, conv: 3.206)
{356, 1240} -> {1198} (conf: 0.816, supp: 0.146, lift: 1.932, conv: 3.145)
{356, 1291} -> {1198} (conf: 0.903, supp: 0.180, lift: 2.136, conv: 5.924)
{356, 1387} -> {1198} (conf: 0.854, supp: 0.105, lift: 2.021, conv: 3.954)
{356, 2115} -> {1198} (conf: 0.909, supp: 0.100, lift: 2.151, conv: 6.322)
{356, 1200} -> {1214} (conf: 0.808, supp: 0.119, lift: 3.051, conv: 3.837)
{356, 2716} -> {1270} (conf: 0.811, supp: 0.126, lift: 2.085, conv: 3.236)
{356, 1527} -> {2571} (conf: 0.839, supp: 0.108, lift: 1.996, conv: 3.606)
{2028, 3147} -> {356} (conf: 0.816, supp: 0.101, lift: 1.664, conv: 2.764)
{356, 2329} -> {2571} (conf: 0.822, supp: 0.104, lift: 1.955, conv: 3.256)
{356, 2329} -> {2959} (conf: 0.801, supp: 0.101, lift: 2.690, conv: 3.523)
{356, 2959} -> {2571} (conf: 0.831, supp: 0.164, lift: 1.976, conv: 3.431)
{356, 3578} -> {2571} (conf: 0.830, supp: 0.148, lift: 1.972, conv: 3.399)
{356, 3793} -> {2571} (conf: 0.874, supp: 0.102, lift: 2.078, conv: 4.593)
{356, 3996} -> {2571} (conf: 0.841, supp: 0.104, lift: 2.000, conv: 3.644)
{356, 4226} -> {2571} (conf: 0.828, supp: 0.131, lift: 1.969, conv: 3.367)
{356, 4963} -> {2571} (conf: 0.819, supp: 0.105, lift: 1.947, conv: 3.199)
{356, 4993} -> {2571} (conf: 0.823, supp: 0.164, lift: 1.957, conv: 3.271)
{356, 5952} -> {2571} (conf: 0.826, supp: 0.149, lift: 1.963, conv: 3.325)
{356, 7153} -> {2571} (conf: 0.832, supp: 0.142, lift: 1.979, conv: 3.452)
{356, 8961} -> {2571} (conf: 0.805, supp: 0.106, lift: 1.913, conv: 2.964)
{2762, 3147} -> {356} (conf: 0.805, supp: 0.108, lift: 1.642, conv: 2.610)
{356, 5952} -> {4993} (conf: 0.928, supp: 0.168, lift: 3.000, conv: 9.601)
{356, 4993} -> {5952} (conf: 0.839, supp: 0.168, lift: 3.026, conv: 4.498)
{356, 7153} -> {4993} (conf: 0.925, supp: 0.158, lift: 2.992, conv: 9.255)
{356, 7153} -> {5952} (conf: 0.906, supp: 0.155, lift: 3.266, conv: 7.692)
{356, 5952} -> {7153} (conf: 0.857, supp: 0.155, lift: 3.311, conv: 5.193)
{364, 1240} -> {589} (conf: 0.815, supp: 0.100, lift: 2.095, conv: 3.299)
{364, 1036} -> {1198} (conf: 0.814, supp: 0.101, lift: 1.928, conv: 3.110)
{364, 1198} -> {1196} (conf: 0.818, supp: 0.147, lift: 1.909, conv: 3.142)
{364, 1210} -> {1196} (conf: 0.898, supp: 0.158, lift: 2.095, conv: 5.613)
{364, 1196} -> {1210} (conf: 0.852, supp: 0.158, lift: 2.000, conv: 3.879)
{364, 1240} -> {1196} (conf: 0.831, supp: 0.102, lift: 1.940, conv: 3.388)
{364, 1291} -> {1196} (conf: 0.835, supp: 0.123, lift: 1.949, conv: 3.469)
{364, 1240} -> {1198} (conf: 0.828, supp: 0.102, lift: 1.961, conv: 3.362)
{364, 1291} -> {1198} (conf: 0.907, supp: 0.134, lift: 2.146, conv: 6.187)
{364, 2959} -> {2571} (conf: 0.839, supp: 0.109, lift: 1.995, conv: 3.597)
{364, 3578} -> {2571} (conf: 0.840, supp: 0.103, lift: 1.998, conv: 3.629)
{364, 4993} -> {2571} (conf: 0.819, supp: 0.119, lift: 1.949, conv: 3.210)
{364, 5952} -> {2571} (conf: 0.819, supp: 0.108, lift: 1.947, conv: 3.198)
{364, 7153} -> {2571} (conf: 0.826, supp: 0.104, lift: 1.965, conv: 3.338)
{364, 5952} -> {4993} (conf: 0.930, supp: 0.122, lift: 3.006, conv: 9.859)
{364, 4993} -> {5952} (conf: 0.846, supp: 0.122, lift: 3.048, conv: 4.680)
{364, 7153} -> {4993} (conf: 0.931, supp: 0.117, lift: 3.011, conv: 10.070)
{364, 4993} -> {7153} (conf: 0.806, supp: 0.117, lift: 3.113, conv: 3.819)
{364, 7153} -> {5952} (conf: 0.912, supp: 0.114, lift: 3.287, conv: 8.188)
{364, 5952} -> {7153} (conf: 0.868, supp: 0.114, lift: 3.351, conv: 5.599)
{377, 1198} -> {1196} (conf: 0.824, supp: 0.104, lift: 1.923, conv: 3.254)
{377, 1196} -> {1198} (conf: 0.853, supp: 0.104, lift: 2.019, conv: 3.927)
{377, 1210} -> {1196} (conf: 0.893, supp: 0.102, lift: 2.083, conv: 5.342)
{377, 1196} -> {1210} (conf: 0.840, supp: 0.102, lift: 1.972, conv: 3.584)
{380, 1198} -> {1196} (conf: 0.826, supp: 0.106, lift: 1.926, conv: 3.275)
{380, 1196} -> {1198} (conf: 0.865, supp: 0.106, lift: 2.047, conv: 4.274)
{380, 1210} -> {1196} (conf: 0.894, supp: 0.105, lift: 2.087, conv: 5.410)
{380, 1196} -> {1210} (conf: 0.853, supp: 0.105, lift: 2.002, conv: 3.896)
{380, 1270} -> {1198} (conf: 0.842, supp: 0.100, lift: 1.992, conv: 3.648)
{457, 541} -> {1196} (conf: 0.833, supp: 0.105, lift: 1.943, conv: 3.417)
{457, 541} -> {1198} (conf: 0.862, supp: 0.108, lift: 2.040, conv: 4.183)
{457, 1200} -> {589} (conf: 0.812, supp: 0.109, lift: 2.087, conv: 3.243)
{457, 1240} -> {589} (conf: 0.825, supp: 0.132, lift: 2.121, conv: 3.493)
{457, 608} -> {593} (conf: 0.811, supp: 0.140, lift: 1.714, conv: 2.792)
{457, 1200} -> {593} (conf: 0.805, supp: 0.108, lift: 1.700, conv: 2.699)
{457, 1213} -> {593} (conf: 0.842, supp: 0.102, lift: 1.779, conv: 3.340)
{457, 1214} -> {593} (conf: 0.808, supp: 0.113, lift: 1.707, conv: 2.741)
{457, 1617} -> {593} (conf: 0.816, supp: 0.101, lift: 1.724, conv: 2.866)
{457, 858} -> {1198} (conf: 0.824, supp: 0.129, lift: 1.949, conv: 3.273)
{457, 1221} -> {858} (conf: 0.961, supp: 0.108, lift: 2.800, conv: 16.699)
{457, 919} -> {1198} (conf: 0.868, supp: 0.101, lift: 2.054, conv: 4.368)
{457, 1036} -> {1198} (conf: 0.842, supp: 0.142, lift: 1.994, conv: 3.660)
{457, 1097} -> {1196} (conf: 0.801, supp: 0.119, lift: 1.868, conv: 2.869)
{457, 1097} -> {1198} (conf: 0.842, supp: 0.125, lift: 1.992, conv: 3.645)
{457, 1136} -> {1196} (conf: 0.818, supp: 0.118, lift: 1.909, conv: 3.147)
{457, 1136} -> {1198} (conf: 0.867, supp: 0.125, lift: 2.053, conv: 4.347)
{457, 1197} -> {1196} (conf: 0.809, supp: 0.131, lift: 1.887, conv: 2.989)
{457, 1198} -> {1196} (conf: 0.819, supp: 0.181, lift: 1.912, conv: 3.164)
{457, 1196} -> {1198} (conf: 0.866, supp: 0.181, lift: 2.050, conv: 4.312)
{457, 1200} -> {1196} (conf: 0.864, supp: 0.116, lift: 2.017, conv: 4.213)
{457, 1210} -> {1196} (conf: 0.882, supp: 0.172, lift: 2.059, conv: 4.858)
{457, 1196} -> {1210} (conf: 0.824, supp: 0.172, lift: 1.936, conv: 3.270)
{457, 1214} -> {1196} (conf: 0.847, supp: 0.118, lift: 1.976, conv: 3.736)
{457, 1240} -> {1196} (conf: 0.837, supp: 0.134, lift: 1.954, conv: 3.515)
{457, 1291} -> {1196} (conf: 0.851, supp: 0.147, lift: 1.985, conv: 3.833)
{457, 2716} -> {1196} (conf: 0.831, supp: 0.102, lift: 1.940, conv: 3.388)
{457, 4993} -> {1196} (conf: 0.807, supp: 0.102, lift: 1.882, conv: 2.956)
{457, 1197} -> {1198} (conf: 0.854, supp: 0.139, lift: 2.021, conv: 3.945)
{457, 1200} -> {1198} (conf: 0.888, supp: 0.119, lift: 2.102, conv: 5.162)
{457, 1210} -> {1198} (conf: 0.823, supp: 0.160, lift: 1.947, conv: 3.255)
{457, 1214} -> {1198} (conf: 0.879, supp: 0.123, lift: 2.082, conv: 4.786)
{457, 1240} -> {1198} (conf: 0.873, supp: 0.139, lift: 2.066, conv: 4.544)
{457, 1265} -> {1198} (conf: 0.811, supp: 0.125, lift: 1.919, conv: 3.052)
{457, 1270} -> {1198} (conf: 0.845, supp: 0.162, lift: 2.000, conv: 3.719)
{457, 1291} -> {1198} (conf: 0.931, supp: 0.161, lift: 2.203, conv: 8.311)
{457, 1387} -> {1198} (conf: 0.898, supp: 0.101, lift: 2.125, conv: 5.651)
{457, 1580} -> {1198} (conf: 0.808, supp: 0.108, lift: 1.912, conv: 3.002)
{457, 1610} -> {1198} (conf: 0.817, supp: 0.103, lift: 1.935, conv: 3.163)
{457, 2716} -> {1198} (conf: 0.875, supp: 0.107, lift: 2.070, conv: 4.603)
{457, 3114} -> {1198} (conf: 0.801, supp: 0.106, lift: 1.895, conv: 2.896)
{457, 3578} -> {1198} (conf: 0.808, supp: 0.100, lift: 1.914, conv: 3.016)
{457, 4993} -> {1198} (conf: 0.828, supp: 0.104, lift: 1.961, conv: 3.366)
{457, 1200} -> {1214} (conf: 0.820, supp: 0.110, lift: 3.093, conv: 4.075)
{457, 2716} -> {1270} (conf: 0.826, supp: 0.101, lift: 2.124, conv: 3.520)
{457, 2762} -> {2571} (conf: 0.800, supp: 0.130, lift: 1.903, conv: 2.902)
{457, 2959} -> {2571} (conf: 0.873, supp: 0.102, lift: 2.076, conv: 4.563)
{457, 3578} -> {2571} (conf: 0.848, supp: 0.105, lift: 2.015, conv: 3.800)
{457, 4993} -> {2571} (conf: 0.849, supp: 0.107, lift: 2.019, conv: 3.835)
{457, 5952} -> {4993} (conf: 0.929, supp: 0.105, lift: 3.004, conv: 9.765)
{457, 4993} -> {5952} (conf: 0.836, supp: 0.105, lift: 3.014, conv: 4.407)
{480, 541} -> {1196} (conf: 0.839, supp: 0.106, lift: 1.957, conv: 3.546)
{480, 541} -> {1198} (conf: 0.833, supp: 0.105, lift: 1.972, conv: 3.462)
{480, 1200} -> {589} (conf: 0.821, supp: 0.116, lift: 2.112, conv: 3.420)
{480, 1240} -> {589} (conf: 0.842, supp: 0.138, lift: 2.166, conv: 3.876)
{480, 858} -> {1198} (conf: 0.805, supp: 0.122, lift: 1.906, conv: 2.963)
{480, 1221} -> {858} (conf: 0.958, supp: 0.101, lift: 2.792, conv: 15.672)
{480, 1036} -> {1196} (conf: 0.805, supp: 0.131, lift: 1.879, conv: 2.933)
{480, 1036} -> {1198} (conf: 0.837, supp: 0.136, lift: 1.981, conv: 3.542)
{480, 1097} -> {1198} (conf: 0.808, supp: 0.129, lift: 1.913, conv: 3.013)
{480, 1136} -> {1196} (conf: 0.823, supp: 0.125, lift: 1.919, conv: 3.223)
{480, 1136} -> {1198} (conf: 0.829, supp: 0.126, lift: 1.962, conv: 3.375)
{480, 1197} -> {1196} (conf: 0.821, supp: 0.130, lift: 1.916, conv: 3.196)
{480, 1198} -> {1196} (conf: 0.831, supp: 0.186, lift: 1.939, conv: 3.383)
{480, 1196} -> {1198} (conf: 0.827, supp: 0.186, lift: 1.959, conv: 3.347)
{480, 1200} -> {1196} (conf: 0.863, supp: 0.122, lift: 2.012, conv: 4.159)
{480, 1210} -> {1196} (conf: 0.887, supp: 0.191, lift: 2.070, conv: 5.068)
{480, 1196} -> {1210} (conf: 0.852, supp: 0.191, lift: 2.001, conv: 3.891)
{480, 1214} -> {1196} (conf: 0.847, supp: 0.126, lift: 1.976, conv: 3.730)
{480, 1240} -> {1196} (conf: 0.832, supp: 0.137, lift: 1.942, conv: 3.411)
{480, 1291} -> {1196} (conf: 0.855, supp: 0.153, lift: 1.995, conv: 3.945)
{480, 2716} -> {1196} (conf: 0.831, supp: 0.113, lift: 1.939, conv: 3.386)
{480, 1197} -> {1198} (conf: 0.839, supp: 0.133, lift: 1.987, conv: 3.598)
{480, 1200} -> {1198} (conf: 0.853, supp: 0.121, lift: 2.020, conv: 3.942)
{480, 1214} -> {1198} (conf: 0.844, supp: 0.126, lift: 1.997, conv: 3.698)
{480, 1240} -> {1198} (conf: 0.842, supp: 0.138, lift: 1.993, conv: 3.651)
{480, 1270} -> {1198} (conf: 0.805, supp: 0.168, lift: 1.905, conv: 2.955)
{480, 1291} -> {1198} (conf: 0.926, supp: 0.165, lift: 2.193, conv: 7.848)
{480, 1387} -> {1198} (conf: 0.870, supp: 0.103, lift: 2.061, conv: 4.459)
{480, 2716} -> {1198} (conf: 0.841, supp: 0.114, lift: 1.992, conv: 3.643)
{480, 1200} -> {1214} (conf: 0.830, supp: 0.117, lift: 3.131, conv: 4.320)
{480, 1291} -> {1210} (conf: 0.801, supp: 0.143, lift: 1.880, conv: 2.881)
{480, 2716} -> {1270} (conf: 0.827, supp: 0.112, lift: 2.126, conv: 3.537)
{480, 2028} -> {2571} (conf: 0.812, supp: 0.137, lift: 1.930, conv: 3.078)
{480, 2716} -> {2571} (conf: 0.828, supp: 0.112, lift: 1.969, conv: 3.372)
{480, 2762} -> {2571} (conf: 0.829, supp: 0.139, lift: 1.972, conv: 3.391)
{480, 2858} -> {2571} (conf: 0.824, supp: 0.121, lift: 1.960, conv: 3.298)
{480, 2959} -> {2571} (conf: 0.876, supp: 0.124, lift: 2.082, conv: 4.660)
{480, 3578} -> {2571} (conf: 0.855, supp: 0.120, lift: 2.034, conv: 4.009)
{480, 4226} -> {2571} (conf: 0.866, supp: 0.101, lift: 2.059, conv: 4.323)
{480, 4306} -> {2571} (conf: 0.825, supp: 0.114, lift: 1.962, conv: 3.311)
{480, 4993} -> {2571} (conf: 0.853, supp: 0.131, lift: 2.028, conv: 3.936)
{480, 5952} -> {2571} (conf: 0.851, supp: 0.117, lift: 2.025, conv: 3.899)
{480, 7153} -> {2571} (conf: 0.854, supp: 0.110, lift: 2.030, conv: 3.962)
{480, 5952} -> {4993} (conf: 0.935, supp: 0.128, lift: 3.022, conv: 10.570)
{480, 4993} -> {5952} (conf: 0.838, supp: 0.128, lift: 3.022, conv: 4.473)
{480, 7153} -> {4993} (conf: 0.931, supp: 0.120, lift: 3.010, conv: 10.037)
{480, 7153} -> {5952} (conf: 0.916, supp: 0.118, lift: 3.301, conv: 8.581)
{480, 5952} -> {7153} (conf: 0.858, supp: 0.118, lift: 3.313, conv: 5.217)
{527, 541} -> {1196} (conf: 0.800, supp: 0.119, lift: 1.867, conv: 2.864)
{527, 541} -> {1198} (conf: 0.808, supp: 0.120, lift: 1.913, conv: 3.007)
{527, 1089} -> {593} (conf: 0.819, supp: 0.113, lift: 1.731, conv: 2.916)
{527, 1200} -> {593} (conf: 0.812, supp: 0.114, lift: 1.716, conv: 2.806)
{527, 1213} -> {593} (conf: 0.816, supp: 0.119, lift: 1.724, conv: 2.862)
{527, 1214} -> {593} (conf: 0.808, supp: 0.124, lift: 1.707, conv: 2.743)
{527, 1221} -> {593} (conf: 0.802, supp: 0.113, lift: 1.694, conv: 2.658)
{527, 1617} -> {593} (conf: 0.802, supp: 0.115, lift: 1.694, conv: 2.662)
{527, 1221} -> {858} (conf: 0.961, supp: 0.136, lift: 2.800, conv: 16.689)
{527, 1036} -> {1198} (conf: 0.828, supp: 0.129, lift: 1.959, conv: 3.350)
{527, 1196} -> {1198} (conf: 0.810, supp: 0.185, lift: 1.917, conv: 3.038)
{527, 1200} -> {1196} (conf: 0.846, supp: 0.119, lift: 1.975, conv: 3.721)
{527, 1210} -> {1196} (conf: 0.886, supp: 0.180, lift: 2.067, conv: 5.019)
{527, 1214} -> {1196} (conf: 0.816, supp: 0.126, lift: 1.904, conv: 3.105)
{527, 1240} -> {1196} (conf: 0.816, supp: 0.129, lift: 1.904, conv: 3.107)
{527, 1291} -> {1196} (conf: 0.837, supp: 0.141, lift: 1.952, conv: 3.498)
{527, 2716} -> {1196} (conf: 0.815, supp: 0.105, lift: 1.901, conv: 3.083)
{527, 1200} -> {1198} (conf: 0.845, supp: 0.119, lift: 1.999, conv: 3.715)
{527, 1214} -> {1198} (conf: 0.830, supp: 0.128, lift: 1.966, conv: 3.406)
{527, 1240} -> {1198} (conf: 0.836, supp: 0.132, lift: 1.980, conv: 3.527)
{527, 1291} -> {1198} (conf: 0.912, supp: 0.153, lift: 2.158, conv: 6.536)
{527, 1387} -> {1198} (conf: 0.866, supp: 0.102, lift: 2.049, conv: 4.295)
{527, 2716} -> {1198} (conf: 0.825, supp: 0.106, lift: 1.954, conv: 3.309)
{527, 1200} -> {1214} (conf: 0.821, supp: 0.116, lift: 3.098, conv: 4.108)
{527, 2959} -> {2571} (conf: 0.830, supp: 0.130, lift: 1.974, conv: 3.414)
{527, 3578} -> {2571} (conf: 0.824, supp: 0.117, lift: 1.959, conv: 3.285)
{527, 4226} -> {2571} (conf: 0.803, supp: 0.113, lift: 1.909, conv: 2.936)
{527, 4993} -> {2571} (conf: 0.816, supp: 0.133, lift: 1.941, conv: 3.152)
{527, 5952} -> {2571} (conf: 0.819, supp: 0.117, lift: 1.947, conv: 3.197)
{527, 7153} -> {2571} (conf: 0.825, supp: 0.111, lift: 1.962, conv: 3.310)
{527, 5952} -> {4993} (conf: 0.934, supp: 0.134, lift: 3.020, conv: 10.499)
{527, 4993} -> {5952} (conf: 0.821, supp: 0.134, lift: 2.961, conv: 4.048)
{527, 7153} -> {4993} (conf: 0.932, supp: 0.125, lift: 3.012, conv: 10.094)
{527, 7153} -> {5952} (conf: 0.905, supp: 0.122, lift: 3.264, conv: 7.639)
{527, 5952} -> {7153} (conf: 0.848, supp: 0.122, lift: 3.276, conv: 4.885)
{541, 589} -> {1196} (conf: 0.839, supp: 0.137, lift: 1.958, conv: 3.560)
{541, 589} -> {1198} (conf: 0.818, supp: 0.133, lift: 1.937, conv: 3.175)
{541, 1089} -> {593} (conf: 0.808, supp: 0.101, lift: 1.708, conv: 2.749)
{541, 593} -> {1198} (conf: 0.806, supp: 0.142, lift: 1.908, conv: 2.977)
{541, 858} -> {1196} (conf: 0.808, supp: 0.123, lift: 1.886, conv: 2.980)
{541, 858} -> {1198} (conf: 0.824, supp: 0.125, lift: 1.950, conv: 3.280)
{541, 1221} -> {858} (conf: 0.965, supp: 0.110, lift: 2.813, conv: 18.931)
{541, 924} -> {1196} (conf: 0.818, supp: 0.105, lift: 1.908, conv: 3.139)
{541, 924} -> {1198} (conf: 0.804, supp: 0.103, lift: 1.902, conv: 2.942)
{541, 1036} -> {1196} (conf: 0.859, supp: 0.117, lift: 2.004, conv: 4.050)
{541, 1036} -> {1198} (conf: 0.881, supp: 0.120, lift: 2.085, conv: 4.853)
{541, 1089} -> {1196} (conf: 0.815, supp: 0.101, lift: 1.901, conv: 3.084)
{541, 1089} -> {1198} (conf: 0.819, supp: 0.102, lift: 1.938, conv: 3.184)
