min support - 0.1 
min confidence - 0.2 
max length - 5.0
{110} -> {1} (conf: 0.388, supp: 0.118, lift: 1.432, conv: 1.191)
{1196, 1198, 260} -> {318} (conf: 0.650, supp: 0.109, lift: 1.545, conv: 1.655)
{260, 318} -> {1196, 1198} (conf: 0.629, supp: 0.109, lift: 3.341, conv: 2.187)
{1198, 318} -> {1196, 260} (conf: 0.655, supp: 0.109, lift: 2.829, conv: 2.226)
{1198, 260} -> {1196, 318} (conf: 0.566, supp: 0.109, lift: 3.560, conv: 1.940)
{1196, 318} -> {1198, 260} (conf: 0.684, supp: 0.109, lift: 3.560, conv: 2.557)
{1196, 260} -> {1198, 318} (conf: 0.470, supp: 0.109, lift: 2.829, conv: 1.574)
{1196, 1198} -> {260, 318} (conf: 0.578, supp: 0.109, lift: 3.341, conv: 1.961)
{318} -> {1196, 1198, 260} (conf: 0.259, supp: 0.109, lift: 1.545, conv: 1.123)
{260} -> {1196, 1198, 318} (conf: 0.330, supp: 0.109, lift: 2.736, conv: 1.313)
{1198} -> {1196, 260, 318} (conf: 0.397, supp: 0.109, lift: 2.880, conv: 1.429)
{1196} -> {1198, 260, 318} (conf: 0.393, supp: 0.109, lift: 3.206, conv: 1.445)
{1198, 260, 589} -> {1196} (conf: 0.920, supp: 0.103, lift: 3.321, conv: 9.081)
{1196, 260, 589} -> {1198} (conf: 0.789, supp: 0.103, lift: 2.878, conv: 3.443)
{1196, 1198, 589} -> {260} (conf: 0.922, supp: 0.103, lift: 2.800, conv: 8.633)
{1196, 1198, 260} -> {589} (conf: 0.612, supp: 0.103, lift: 2.158, conv: 1.848)
{260, 589} -> {1196, 1198} (conf: 0.671, supp: 0.103, lift: 3.565, conv: 2.467)
{1198, 589} -> {1196, 260} (conf: 0.750, supp: 0.103, lift: 3.241, conv: 3.076)
{1198, 260} -> {1196, 589} (conf: 0.534, supp: 0.103, lift: 3.695, conv: 1.835)
{1196, 589} -> {1198, 260} (conf: 0.710, supp: 0.103, lift: 3.695, conv: 2.784)
{1196, 260} -> {1198, 589} (conf: 0.443, supp: 0.103, lift: 3.241, conv: 1.550)
{1196, 1198} -> {260, 589} (conf: 0.545, supp: 0.103, lift: 3.565, conv: 1.861)
{589} -> {1196, 1198, 260} (conf: 0.361, supp: 0.103, lift: 2.158, conv: 1.304)
{260} -> {1196, 1198, 589} (conf: 0.311, supp: 0.103, lift: 2.800, conv: 1.291)
{1198} -> {1196, 260, 589} (conf: 0.374, supp: 0.103, lift: 2.878, conv: 1.390)
{1196} -> {1198, 260, 589} (conf: 0.370, supp: 0.103, lift: 3.321, conv: 1.410)
{1198, 260, 593} -> {1196} (conf: 0.887, supp: 0.107, lift: 3.199, conv: 6.385)
{1196, 260, 593} -> {1198} (conf: 0.795, supp: 0.107, lift: 2.900, conv: 3.543)
{1196, 1198, 593} -> {260} (conf: 0.903, supp: 0.107, lift: 2.742, conv: 6.917)
{1196, 1198, 260} -> {593} (conf: 0.640, supp: 0.107, lift: 1.639, conv: 1.694)
{260, 593} -> {1196, 1198} (conf: 0.629, supp: 0.107, lift: 3.343, conv: 2.189)
{1198, 593} -> {1196, 260} (conf: 0.666, supp: 0.107, lift: 2.875, conv: 2.298)
{1198, 260} -> {1196, 593} (conf: 0.558, supp: 0.107, lift: 3.578, conv: 1.909)
{1196, 593} -> {1198, 260} (conf: 0.687, supp: 0.107, lift: 3.578, conv: 2.584)
{1196, 260} -> {1198, 593} (conf: 0.463, supp: 0.107, lift: 2.875, conv: 1.562)
{1196, 1198} -> {260, 593} (conf: 0.569, supp: 0.107, lift: 3.343, conv: 1.927)
{593} -> {1196, 1198, 260} (conf: 0.274, supp: 0.107, lift: 1.639, conv: 1.148)
{260} -> {1196, 1198, 593} (conf: 0.325, supp: 0.107, lift: 2.742, conv: 1.306)
{1198} -> {1196, 260, 593} (conf: 0.391, supp: 0.107, lift: 2.900, conv: 1.420)
{1196} -> {1198, 260, 593} (conf: 0.387, supp: 0.107, lift: 3.199, conv: 1.433)
{1210, 1240, 260} -> {1196} (conf: 0.951, supp: 0.102, lift: 3.431, conv: 14.783)
{1196, 1240, 260} -> {1210} (conf: 0.852, supp: 0.102, lift: 3.216, conv: 4.962)
{1196, 1210, 260} -> {1240} (conf: 0.562, supp: 0.102, lift: 3.016, conv: 1.857)
{1196, 1210, 1240} -> {260} (conf: 0.934, supp: 0.102, lift: 2.835, conv: 10.114)
{1240, 260} -> {1196, 1210} (conf: 0.764, supp: 0.102, lift: 3.796, conv: 3.380)
{1210, 260} -> {1196, 1240} (conf: 0.471, supp: 0.102, lift: 3.513, conv: 1.636)
{1210, 1240} -> {1196, 260} (conf: 0.862, supp: 0.102, lift: 3.724, conv: 5.567)
{1196, 260} -> {1210, 1240} (conf: 0.443, supp: 0.102, lift: 3.724, conv: 1.581)
{1196, 1240} -> {1210, 260} (conf: 0.765, supp: 0.102, lift: 3.513, conv: 3.329)
{1196, 1210} -> {1240, 260} (conf: 0.509, supp: 0.102, lift: 3.796, conv: 1.765)
{260} -> {1196, 1210, 1240} (conf: 0.311, supp: 0.102, lift: 2.835, conv: 1.292)
{1240} -> {1196, 1210, 260} (conf: 0.550, supp: 0.102, lift: 3.016, conv: 1.818)
{1210} -> {1196, 1240, 260} (conf: 0.387, supp: 0.102, lift: 3.216, conv: 1.435)
{1196} -> {1210, 1240, 260} (conf: 0.370, supp: 0.102, lift: 3.431, conv: 1.416)
{1210, 1270, 260} -> {1196} (conf: 0.945, supp: 0.115, lift: 3.410, conv: 13.150)
{1196, 1270, 260} -> {1210} (conf: 0.868, supp: 0.115, lift: 3.279, conv: 5.589)
{1196, 1210, 260} -> {1270} (conf: 0.633, supp: 0.115, lift: 2.740, conv: 2.094)
{1196, 1210, 1270} -> {260} (conf: 0.932, supp: 0.115, lift: 2.831, conv: 9.928)
{1270, 260} -> {1196, 1210} (conf: 0.768, supp: 0.115, lift: 3.816, conv: 3.440)
{1210, 260} -> {1196, 1270} (conf: 0.530, supp: 0.115, lift: 3.558, conv: 1.811)
{1210, 1270} -> {1196, 260} (conf: 0.843, supp: 0.115, lift: 3.644, conv: 4.908)
{1196, 260} -> {1210, 1270} (conf: 0.499, supp: 0.115, lift: 3.644, conv: 1.722)
{1196, 1270} -> {1210, 260} (conf: 0.775, supp: 0.115, lift: 3.558, conv: 3.473)
{1196, 1210} -> {1270, 260} (conf: 0.574, supp: 0.115, lift: 3.816, conv: 1.993)
{260} -> {1196, 1210, 1270} (conf: 0.350, supp: 0.115, lift: 2.831, conv: 1.349)
{1270} -> {1196, 1210, 260} (conf: 0.500, supp: 0.115, lift: 2.740, conv: 1.635)
{1210} -> {1196, 1270, 260} (conf: 0.436, supp: 0.115, lift: 3.279, conv: 1.537)
{1196} -> {1210, 1270, 260} (conf: 0.416, supp: 0.115, lift: 3.410, conv: 1.504)
{1210, 1291, 260} -> {1196} (conf: 0.951, supp: 0.110, lift: 3.431, conv: 14.766)
{1196, 1291, 260} -> {1210} (conf: 0.883, supp: 0.110, lift: 3.333, conv: 6.276)
{1196, 1210, 260} -> {1291} (conf: 0.605, supp: 0.110, lift: 3.287, conv: 2.065)
{1196, 1210, 1291} -> {260} (conf: 0.938, supp: 0.110, lift: 2.847, conv: 10.780)
{1291, 260} -> {1196, 1210} (conf: 0.804, supp: 0.110, lift: 3.998, conv: 4.080)
{1210, 260} -> {1196, 1291} (conf: 0.507, supp: 0.110, lift: 3.685, conv: 1.749)
{1210, 1291} -> {1196, 260} (conf: 0.868, supp: 0.110, lift: 3.748, conv: 5.805)
{1196, 260} -> {1210, 1291} (conf: 0.477, supp: 0.110, lift: 3.748, conv: 1.668)
{1196, 1291} -> {1210, 260} (conf: 0.803, supp: 0.110, lift: 3.685, conv: 3.961)
{1196, 1210} -> {1291, 260} (conf: 0.549, supp: 0.110, lift: 3.998, conv: 1.911)
{260} -> {1196, 1210, 1291} (conf: 0.335, supp: 0.110, lift: 2.847, conv: 1.327)
{1291} -> {1196, 1210, 260} (conf: 0.600, supp: 0.110, lift: 3.287, conv: 2.043)
{1210} -> {1196, 1291, 260} (conf: 0.417, supp: 0.110, lift: 3.333, conv: 1.500)
{1196} -> {1210, 1291, 260} (conf: 0.398, supp: 0.110, lift: 3.431, conv: 1.469)
{1210, 2571, 260} -> {1196} (conf: 0.940, supp: 0.131, lift: 3.392, conv: 12.108)
{1196, 2571, 260} -> {1210} (conf: 0.819, supp: 0.131, lift: 3.092, conv: 4.058)
{1196, 1210, 260} -> {2571} (conf: 0.719, supp: 0.131, lift: 2.261, conv: 2.430)
{1196, 1210, 2571} -> {260} (conf: 0.929, supp: 0.131, lift: 2.819, conv: 9.388)
{2571, 260} -> {1196, 1210} (conf: 0.713, supp: 0.131, lift: 3.545, conv: 2.785)
{1210, 260} -> {1196, 2571} (conf: 0.603, supp: 0.131, lift: 3.318, conv: 2.060)
{1210, 2571} -> {1196, 260} (conf: 0.827, supp: 0.131, lift: 3.573, conv: 4.442)
{1196, 260} -> {1210, 2571} (conf: 0.567, supp: 0.131, lift: 3.573, conv: 1.943)
{1196, 2571} -> {1210, 260} (conf: 0.723, supp: 0.131, lift: 3.318, conv: 2.821)
{1196, 1210} -> {2571, 260} (conf: 0.652, supp: 0.131, lift: 3.545, conv: 2.347)
{260} -> {1196, 1210, 2571} (conf: 0.398, supp: 0.131, lift: 2.819, conv: 1.427)
{2571} -> {1196, 1210, 260} (conf: 0.413, supp: 0.131, lift: 2.261, conv: 1.392)
{1210} -> {1196, 2571, 260} (conf: 0.496, supp: 0.131, lift: 3.092, conv: 1.665)
{1196} -> {1210, 2571, 260} (conf: 0.474, supp: 0.131, lift: 3.392, conv: 1.634)
{1210, 260, 296} -> {1196} (conf: 0.920, supp: 0.112, lift: 3.318, conv: 8.986)
{1196, 260, 296} -> {1210} (conf: 0.808, supp: 0.112, lift: 3.049, conv: 3.820)
{1196, 1210, 296} -> {260} (conf: 0.930, supp: 0.112, lift: 2.823, conv: 9.532)
{1196, 1210, 260} -> {296} (conf: 0.614, supp: 0.112, lift: 1.538, conv: 1.558)
{260, 296} -> {1196, 1210} (conf: 0.646, supp: 0.112, lift: 3.212, conv: 2.257)
{1210, 296} -> {1196, 260} (conf: 0.808, supp: 0.112, lift: 3.489, conv: 3.997)
{1210, 260} -> {1196, 296} (conf: 0.515, supp: 0.112, lift: 3.227, conv: 1.732)
{1196, 296} -> {1210, 260} (conf: 0.703, supp: 0.112, lift: 3.227, conv: 2.632)
{1196, 260} -> {1210, 296} (conf: 0.484, supp: 0.112, lift: 3.489, conv: 1.670)
{1196, 1210} -> {260, 296} (conf: 0.557, supp: 0.112, lift: 3.212, conv: 1.867)
{296} -> {1196, 1210, 260} (conf: 0.281, supp: 0.112, lift: 1.538, conv: 1.137)
{260} -> {1196, 1210, 296} (conf: 0.340, supp: 0.112, lift: 2.823, conv: 1.333)
{1210} -> {1196, 260, 296} (conf: 0.423, supp: 0.112, lift: 3.049, conv: 1.493)
{1196} -> {1210, 260, 296} (conf: 0.404, supp: 0.112, lift: 3.318, conv: 1.474)
{1210, 260, 318} -> {1196} (conf: 0.918, supp: 0.111, lift: 3.311, conv: 8.775)
{1196, 260, 318} -> {1210} (conf: 0.805, supp: 0.111, lift: 3.040, conv: 3.773)
{1196, 1210, 318} -> {260} (conf: 0.924, supp: 0.111, lift: 2.806, conv: 8.854)
{1196, 1210, 260} -> {318} (conf: 0.608, supp: 0.111, lift: 1.446, conv: 1.478)
{260, 318} -> {1196, 1210} (conf: 0.641, supp: 0.111, lift: 3.187, conv: 2.226)
{1210, 318} -> {1196, 260} (conf: 0.799, supp: 0.111, lift: 3.450, conv: 3.815)
{1210, 260} -> {1196, 318} (conf: 0.509, supp: 0.111, lift: 3.202, conv: 1.714)
{1196, 318} -> {1210, 260} (conf: 0.697, supp: 0.111, lift: 3.202, conv: 2.585)
{1196, 260} -> {1210, 318} (conf: 0.479, supp: 0.111, lift: 3.450, conv: 1.654)
{1196, 1210} -> {260, 318} (conf: 0.551, supp: 0.111, lift: 3.187, conv: 1.844)
{318} -> {1196, 1210, 260} (conf: 0.264, supp: 0.111, lift: 1.446, conv: 1.110)
{260} -> {1196, 1210, 318} (conf: 0.337, supp: 0.111, lift: 2.806, conv: 1.327)
{1210} -> {1196, 260, 318} (conf: 0.419, supp: 0.111, lift: 3.040, conv: 1.484)
{1196} -> {1210, 260, 318} (conf: 0.400, supp: 0.111, lift: 3.311, conv: 1.466)
{1210, 260, 356} -> {1196} (conf: 0.916, supp: 0.110, lift: 3.305, conv: 8.600)
{1196, 260, 356} -> {1210} (conf: 0.869, supp: 0.110, lift: 3.281, conv: 5.609)
{1196, 1210, 356} -> {260} (conf: 0.925, supp: 0.110, lift: 2.809, conv: 8.955)
{1196, 1210, 260} -> {356} (conf: 0.601, supp: 0.110, lift: 1.608, conv: 1.569)
{260, 356} -> {1196, 1210} (conf: 0.705, supp: 0.110, lift: 3.504, conv: 2.708)
{1210, 356} -> {1196, 260} (conf: 0.791, supp: 0.110, lift: 3.418, conv: 3.679)
{1210, 260} -> {1196, 356} (conf: 0.503, supp: 0.110, lift: 3.510, conv: 1.725)
{1196, 356} -> {1210, 260} (conf: 0.764, supp: 0.110, lift: 3.510, conv: 3.320)
{1196, 260} -> {1210, 356} (conf: 0.474, supp: 0.110, lift: 3.418, conv: 1.637)
{1196, 1210} -> {260, 356} (conf: 0.545, supp: 0.110, lift: 3.504, conv: 1.856)
{356} -> {1196, 1210, 260} (conf: 0.293, supp: 0.110, lift: 1.608, conv: 1.157)
{260} -> {1196, 1210, 356} (conf: 0.333, supp: 0.110, lift: 2.809, conv: 1.321)
{1210} -> {1196, 260, 356} (conf: 0.414, supp: 0.110, lift: 3.281, conv: 1.491)
{1196} -> {1210, 260, 356} (conf: 0.396, supp: 0.110, lift: 3.305, conv: 1.456)
{1210, 260, 480} -> {1196} (conf: 0.923, supp: 0.101, lift: 3.331, conv: 9.413)
{1196, 260, 480} -> {1210} (conf: 0.886, supp: 0.101, lift: 3.343, conv: 6.422)
{1196, 1210, 480} -> {260} (conf: 0.938, supp: 0.101, lift: 2.849, conv: 10.865)
{1196, 1210, 260} -> {480} (conf: 0.553, supp: 0.101, lift: 2.023, conv: 1.627)
{260, 480} -> {1196, 1210} (conf: 0.739, supp: 0.101, lift: 3.671, conv: 3.056)
{1210, 480} -> {1196, 260} (conf: 0.820, supp: 0.101, lift: 3.542, conv: 4.268)
{1210, 260} -> {1196, 480} (conf: 0.464, supp: 0.101, lift: 3.681, conv: 1.629)
{1196, 480} -> {1210, 260} (conf: 0.802, supp: 0.101, lift: 3.681, conv: 3.942)
{1196, 260} -> {1210, 480} (conf: 0.436, supp: 0.101, lift: 3.542, conv: 1.555)
{1196, 1210} -> {260, 480} (conf: 0.502, supp: 0.101, lift: 3.671, conv: 1.733)
{480} -> {1196, 1210, 260} (conf: 0.369, supp: 0.101, lift: 2.023, conv: 1.296)
{260} -> {1196, 1210, 480} (conf: 0.307, supp: 0.101, lift: 2.849, conv: 1.287)
{1210} -> {1196, 260, 480} (conf: 0.381, supp: 0.101, lift: 3.343, conv: 1.432)
{1196} -> {1210, 260, 480} (conf: 0.364, supp: 0.101, lift: 3.331, conv: 1.401)
{1210, 260, 4993} -> {1196} (conf: 0.947, supp: 0.101, lift: 3.416, conv: 13.622)
{1196, 260, 4993} -> {1210} (conf: 0.838, supp: 0.101, lift: 3.165, conv: 4.547)
{1196, 1210, 4993} -> {260} (conf: 0.936, supp: 0.101, lift: 2.841, conv: 10.416)
{1196, 1210, 260} -> {4993} (conf: 0.555, supp: 0.101, lift: 2.404, conv: 1.728)
{260, 4993} -> {1196, 1210} (conf: 0.746, supp: 0.101, lift: 3.706, conv: 3.141)
{1210, 4993} -> {1196, 260} (conf: 0.843, supp: 0.101, lift: 3.641, conv: 4.890)
{1210, 260} -> {1196, 4993} (conf: 0.465, supp: 0.101, lift: 3.428, conv: 1.615)
{1196, 4993} -> {1210, 260} (conf: 0.747, supp: 0.101, lift: 3.428, conv: 3.087)
{1196, 260} -> {1210, 4993} (conf: 0.437, supp: 0.101, lift: 3.641, conv: 1.564)
{1196, 1210} -> {260, 4993} (conf: 0.503, supp: 0.101, lift: 3.706, conv: 1.740)
{4993} -> {1196, 1210, 260} (conf: 0.439, supp: 0.101, lift: 2.404, conv: 1.456)
{260} -> {1196, 1210, 4993} (conf: 0.307, supp: 0.101, lift: 2.841, conv: 1.288)
{1210} -> {1196, 260, 4993} (conf: 0.382, supp: 0.101, lift: 3.165, conv: 1.423)
{1196} -> {1210, 260, 4993} (conf: 0.365, supp: 0.101, lift: 3.416, conv: 1.407)
{1210, 260, 589} -> {1196} (conf: 0.931, supp: 0.112, lift: 3.360, conv: 10.514)
{1196, 260, 589} -> {1210} (conf: 0.864, supp: 0.112, lift: 3.263, conv: 5.416)
{1196, 1210, 589} -> {260} (conf: 0.934, supp: 0.112, lift: 2.837, conv: 10.204)
{1196, 1210, 260} -> {589} (conf: 0.615, supp: 0.112, lift: 2.169, conv: 1.863)
{260, 589} -> {1196, 1210} (conf: 0.735, supp: 0.112, lift: 3.652, conv: 3.011)
{1210, 589} -> {1196, 260} (conf: 0.825, supp: 0.112, lift: 3.562, conv: 4.380)
{1210, 260} -> {1196, 589} (conf: 0.516, supp: 0.112, lift: 3.569, conv: 1.766)
{1196, 589} -> {1210, 260} (conf: 0.777, supp: 0.112, lift: 3.569, conv: 3.513)
{1196, 260} -> {1210, 589} (conf: 0.485, supp: 0.112, lift: 3.562, conv: 1.678)
{1196, 1210} -> {260, 589} (conf: 0.558, supp: 0.112, lift: 3.652, conv: 1.917)
{589} -> {1196, 1210, 260} (conf: 0.396, supp: 0.112, lift: 2.169, conv: 1.353)
{260} -> {1196, 1210, 589} (conf: 0.341, supp: 0.112, lift: 2.837, conv: 1.335)
{1210} -> {1196, 260, 589} (conf: 0.424, supp: 0.112, lift: 3.263, conv: 1.510)
{1196} -> {1210, 260, 589} (conf: 0.405, supp: 0.112, lift: 3.360, conv: 1.478)
{1210, 260, 593} -> {1196} (conf: 0.914, supp: 0.108, lift: 3.298, conv: 8.423)
{1196, 260, 593} -> {1210} (conf: 0.803, supp: 0.108, lift: 3.032, conv: 3.735)
{1196, 1210, 593} -> {260} (conf: 0.922, supp: 0.108, lift: 2.799, conv: 8.580)
{1196, 1210, 260} -> {593} (conf: 0.593, supp: 0.108, lift: 1.520, conv: 1.499)
{260, 593} -> {1196, 1210} (conf: 0.635, supp: 0.108, lift: 3.159, conv: 2.191)
{1210, 593} -> {1196, 260} (conf: 0.793, supp: 0.108, lift: 3.427, conv: 3.716)
{1210, 260} -> {1196, 593} (conf: 0.497, supp: 0.108, lift: 3.188, conv: 1.678)
{1196, 593} -> {1210, 260} (conf: 0.694, supp: 0.108, lift: 3.188, conv: 2.558)
{1196, 260} -> {1210, 593} (conf: 0.468, supp: 0.108, lift: 3.427, conv: 1.622)
{1196, 1210} -> {260, 593} (conf: 0.538, supp: 0.108, lift: 3.159, conv: 1.796)
{593} -> {1196, 1210, 260} (conf: 0.277, supp: 0.108, lift: 1.520, conv: 1.131)
{260} -> {1196, 1210, 593} (conf: 0.329, supp: 0.108, lift: 2.799, conv: 1.315)
{1210} -> {1196, 260, 593} (conf: 0.409, supp: 0.108, lift: 3.032, conv: 1.463)
{1196} -> {1210, 260, 593} (conf: 0.391, supp: 0.108, lift: 3.298, conv: 1.447)
{2571, 260, 296} -> {1196} (conf: 0.893, supp: 0.106, lift: 3.220, conv: 6.732)
{1196, 260, 296} -> {2571} (conf: 0.765, supp: 0.106, lift: 2.404, conv: 2.898)
{1196, 2571, 296} -> {260} (conf: 0.896, supp: 0.106, lift: 2.719, conv: 6.418)
{1196, 2571, 260} -> {296} (conf: 0.662, supp: 0.106, lift: 1.658, conv: 1.779)
{260, 296} -> {1196, 2571} (conf: 0.612, supp: 0.106, lift: 3.369, conv: 2.108)
{2571, 296} -> {1196, 260} (conf: 0.569, supp: 0.106, lift: 2.460, conv: 1.785)
{2571, 260} -> {1196, 296} (conf: 0.577, supp: 0.106, lift: 3.616, conv: 1.986)
{1196, 296} -> {2571, 260} (conf: 0.666, supp: 0.106, lift: 3.616, conv: 2.440)
{1196, 260} -> {2571, 296} (conf: 0.459, supp: 0.106, lift: 2.460, conv: 1.503)
{1196, 2571} -> {260, 296} (conf: 0.585, supp: 0.106, lift: 3.369, conv: 1.989)
{296} -> {1196, 2571, 260} (conf: 0.266, supp: 0.106, lift: 1.658, conv: 1.144)
{260} -> {1196, 2571, 296} (conf: 0.322, supp: 0.106, lift: 2.719, conv: 1.301)
{2571} -> {1196, 260, 296} (conf: 0.334, supp: 0.106, lift: 2.404, conv: 1.292)
{1196} -> {2571, 260, 296} (conf: 0.383, supp: 0.106, lift: 3.220, conv: 1.428)
{2571, 260, 318} -> {1196} (conf: 0.888, supp: 0.104, lift: 3.202, conv: 6.428)
{1196, 260, 318} -> {2571} (conf: 0.755, supp: 0.104, lift: 2.373, conv: 2.784)
{1196, 2571, 318} -> {260} (conf: 0.894, supp: 0.104, lift: 2.713, conv: 6.307)
{1196, 2571, 260} -> {318} (conf: 0.649, supp: 0.104, lift: 1.543, conv: 1.651)
{260, 318} -> {1196, 2571} (conf: 0.601, supp: 0.104, lift: 3.311, conv: 2.052)
{2571, 318} -> {1196, 260} (conf: 0.561, supp: 0.104, lift: 2.422, conv: 1.749)
{2571, 260} -> {1196, 318} (conf: 0.565, supp: 0.104, lift: 3.554, conv: 1.935)
{1196, 318} -> {2571, 260} (conf: 0.654, supp: 0.104, lift: 3.554, conv: 2.358)
{1196, 260} -> {2571, 318} (conf: 0.450, supp: 0.104, lift: 2.422, conv: 1.479)
{1196, 2571} -> {260, 318} (conf: 0.573, supp: 0.104, lift: 3.311, conv: 1.936)
{318} -> {1196, 2571, 260} (conf: 0.247, supp: 0.104, lift: 1.543, conv: 1.116)
{260} -> {1196, 2571, 318} (conf: 0.316, supp: 0.104, lift: 2.713, conv: 1.292)
{2571} -> {1196, 260, 318} (conf: 0.327, supp: 0.104, lift: 2.373, conv: 1.281)
{1196} -> {2571, 260, 318} (conf: 0.375, supp: 0.104, lift: 3.202, conv: 1.413)
{2571, 260, 4993} -> {1196} (conf: 0.911, supp: 0.104, lift: 3.288, conv: 8.143)
{1196, 260, 4993} -> {2571} (conf: 0.860, supp: 0.104, lift: 2.703, conv: 4.871)
{1196, 2571, 4993} -> {260} (conf: 0.908, supp: 0.104, lift: 2.756, conv: 7.277)
{1196, 2571, 260} -> {4993} (conf: 0.648, supp: 0.104, lift: 2.808, conv: 2.185)
{260, 4993} -> {1196, 2571} (conf: 0.765, supp: 0.104, lift: 4.212, conv: 3.482)
{2571, 4993} -> {1196, 260} (conf: 0.615, supp: 0.104, lift: 2.658, conv: 1.998)
{2571, 260} -> {1196, 4993} (conf: 0.564, supp: 0.104, lift: 4.162, conv: 1.984)
{1196, 4993} -> {2571, 260} (conf: 0.766, supp: 0.104, lift: 4.162, conv: 3.486)
{1196, 260} -> {2571, 4993} (conf: 0.449, supp: 0.104, lift: 2.658, conv: 1.508)
{1196, 2571} -> {260, 4993} (conf: 0.572, supp: 0.104, lift: 4.212, conv: 2.019)
{4993} -> {1196, 2571, 260} (conf: 0.450, supp: 0.104, lift: 2.808, conv: 1.527)
{260} -> {1196, 2571, 4993} (conf: 0.315, supp: 0.104, lift: 2.756, conv: 1.294)
{2571} -> {1196, 260, 4993} (conf: 0.326, supp: 0.104, lift: 2.703, conv: 1.305)
{1196} -> {2571, 260, 4993} (conf: 0.375, supp: 0.104, lift: 3.288, conv: 1.417)
{2571, 260, 589} -> {1196} (conf: 0.913, supp: 0.102, lift: 3.293, conv: 8.280)
{1196, 260, 589} -> {2571} (conf: 0.788, supp: 0.102, lift: 2.475, conv: 3.209)
{1196, 2571, 589} -> {260} (conf: 0.911, supp: 0.102, lift: 2.766, conv: 7.526)
{1196, 2571, 260} -> {589} (conf: 0.638, supp: 0.102, lift: 2.249, conv: 1.980)
{260, 589} -> {1196, 2571} (conf: 0.669, supp: 0.102, lift: 3.686, conv: 2.476)
{2571, 589} -> {1196, 260} (conf: 0.654, supp: 0.102, lift: 2.827, conv: 2.223)
{2571, 260} -> {1196, 589} (conf: 0.556, supp: 0.102, lift: 3.849, conv: 1.927)
{1196, 589} -> {2571, 260} (conf: 0.708, supp: 0.102, lift: 3.849, conv: 2.797)
{1196, 260} -> {2571, 589} (conf: 0.442, supp: 0.102, lift: 2.827, conv: 1.512)
{1196, 2571} -> {260, 589} (conf: 0.563, supp: 0.102, lift: 3.686, conv: 1.940)
{589} -> {1196, 2571, 260} (conf: 0.361, supp: 0.102, lift: 2.249, conv: 1.313)
{260} -> {1196, 2571, 589} (conf: 0.311, supp: 0.102, lift: 2.766, conv: 1.288)
{2571} -> {1196, 260, 589} (conf: 0.322, supp: 0.102, lift: 2.475, conv: 1.283)
{1196} -> {2571, 260, 589} (conf: 0.369, supp: 0.102, lift: 3.293, conv: 1.407)
{260, 296, 318} -> {1196} (conf: 0.819, supp: 0.101, lift: 2.956, conv: 3.998)
{1196, 296, 318} -> {260} (conf: 0.881, supp: 0.101, lift: 2.675, conv: 5.640)
{1196, 260, 318} -> {296} (conf: 0.734, supp: 0.101, lift: 1.838, conv: 2.259)
{1196, 260, 296} -> {318} (conf: 0.729, supp: 0.101, lift: 1.732, conv: 2.135)
{296, 318} -> {1196, 260} (conf: 0.395, supp: 0.101, lift: 1.708, conv: 1.271)
{260, 318} -> {1196, 296} (conf: 0.585, supp: 0.101, lift: 3.665, conv: 2.023)
{260, 296} -> {1196, 318} (conf: 0.583, supp: 0.101, lift: 3.665, conv: 2.017)
{1196, 318} -> {260, 296} (conf: 0.636, supp: 0.101, lift: 3.665, conv: 2.270)
{1196, 296} -> {260, 318} (conf: 0.634, supp: 0.101, lift: 3.665, conv: 2.261)
{1196, 260} -> {296, 318} (conf: 0.437, supp: 0.101, lift: 1.708, conv: 1.322)
{318} -> {1196, 260, 296} (conf: 0.240, supp: 0.101, lift: 1.732, conv: 1.134)
{296} -> {1196, 260, 318} (conf: 0.253, supp: 0.101, lift: 1.838, conv: 1.155)
{260} -> {1196, 296, 318} (conf: 0.307, supp: 0.101, lift: 2.675, conv: 1.278)
{1196} -> {260, 296, 318} (conf: 0.365, supp: 0.101, lift: 2.956, conv: 1.380)
{260, 296, 593} -> {1196} (conf: 0.813, supp: 0.103, lift: 2.933, conv: 3.864)
{1196, 296, 593} -> {260} (conf: 0.881, supp: 0.103, lift: 2.676, conv: 5.658)
{1196, 260, 593} -> {296} (conf: 0.761, supp: 0.103, lift: 1.904, conv: 2.508)
{1196, 260, 296} -> {593} (conf: 0.738, supp: 0.103, lift: 1.891, conv: 2.330)
{296, 593} -> {1196, 260} (conf: 0.401, supp: 0.103, lift: 1.731, conv: 1.283)
{260, 593} -> {1196, 296} (conf: 0.602, supp: 0.103, lift: 3.772, conv: 2.110)
{260, 296} -> {1196, 593} (conf: 0.591, supp: 0.103, lift: 3.789, conv: 2.063)
{1196, 593} -> {260, 296} (conf: 0.657, supp: 0.103, lift: 3.789, conv: 2.412)
{1196, 296} -> {260, 593} (conf: 0.643, supp: 0.103, lift: 3.772, conv: 2.322)
{1196, 260} -> {296, 593} (conf: 0.443, supp: 0.103, lift: 1.731, conv: 1.336)
{593} -> {1196, 260, 296} (conf: 0.263, supp: 0.103, lift: 1.891, conv: 1.168)
{296} -> {1196, 260, 593} (conf: 0.257, supp: 0.103, lift: 1.904, conv: 1.164)
{260} -> {1196, 296, 593} (conf: 0.311, supp: 0.103, lift: 2.676, conv: 1.283)
{1196} -> {260, 296, 593} (conf: 0.370, supp: 0.103, lift: 2.933, conv: 1.387)
